trade_date,yyyymm,counterparty,asset_class,currency,trade_type,metric,value
2025-08-13,2025-08,Bank D,Equity,EUR,Sell,notional,2283107.872994893
2025-08-13,2025-08,Bank D,Equity,EUR,Sell,notional_mn,2.283107872994893
2025-08-13,2025-08,Bank D,Equity,EUR,Sell,pnl,-62497.874076603206
2025-08-13,2025-08,Bank D,Equity,USD,Sell,notional,1458251.6703671848
2025-08-13,2025-08,Bank D,Equity,USD,Sell,notional_mn,1.4582516703671848
2025-08-13,2025-08,Bank D,Equity,USD,Sell,pnl,-6722.824019928826
2025-08-13,2025-08,Bank D,FX,USD,Buy,notional,2014052.718441652
2025-08-13,2025-08,Bank D,FX,USD,Buy,notional_mn,2.014052718441652
2025-08-13,2025-08,Bank D,FX,USD,Buy,pnl,54402.12024669439
2025-08-14,2025-08,Bank A,Bond,GBP,Sell,notional,1087117.3288059304
2025-08-14,2025-08,Bank A,Bond,GBP,Sell,notional_mn,1.0871173288059304
2025-08-14,2025-08,Bank A,Bond,GBP,Sell,pnl,-21874.546426956964
2025-08-14,2025-08,Bank A,Bond,USD,Sell,notional,2836006.4187962683
2025-08-14,2025-08,Bank A,Bond,USD,Sell,notional_mn,2.836006418796268
2025-08-14,2025-08,Bank A,Bond,USD,Sell,pnl,-60054.95899534093
2025-08-14,2025-08,Bank A,Commodity,GBP,Buy,notional,2747725.391699407
2025-08-14,2025-08,Bank A,Commodity,GBP,Buy,notional_mn,2.7477253916994067
2025-08-14,2025-08,Bank A,Commodity,GBP,Buy,pnl,-30681.297643041034
2025-08-14,2025-08,Bank A,Equity,GBP,Sell,notional,814834.5701172069
2025-08-14,2025-08,Bank A,Equity,GBP,Sell,notional_mn,0.814834570117207
2025-08-14,2025-08,Bank A,Equity,GBP,Sell,pnl,-23541.86560030775
2025-08-14,2025-08,Bank A,Equity,JPY,Buy,notional,2309265.1990557653
2025-08-14,2025-08,Bank A,Equity,JPY,Buy,notional_mn,2.309265199055765
2025-08-14,2025-08,Bank A,Equity,JPY,Buy,pnl,-34061.351482419675
2025-08-14,2025-08,Bank A,FX,JPY,Sell,notional,1862720.8985010968
2025-08-14,2025-08,Bank A,FX,JPY,Sell,notional_mn,1.8627208985010968
2025-08-14,2025-08,Bank A,FX,JPY,Sell,pnl,4585.078200857543
2025-08-14,2025-08,Bank A,FX,USD,Sell,notional,3561296.0452627763
2025-08-14,2025-08,Bank A,FX,USD,Sell,notional_mn,3.561296045262776
2025-08-14,2025-08,Bank A,FX,USD,Sell,pnl,36479.63594071439
2025-08-14,2025-08,Bank C,Equity,JPY,Sell,notional,1306816.4621912038
2025-08-14,2025-08,Bank C,Equity,JPY,Sell,notional_mn,1.3068164621912035
2025-08-14,2025-08,Bank C,Equity,JPY,Sell,pnl,16936.944648971683
2025-08-15,2025-08,Bank A,Bond,JPY,Buy,notional,1034074.0791268724
2025-08-15,2025-08,Bank A,Bond,JPY,Buy,notional_mn,1.0340740791268723
2025-08-15,2025-08,Bank A,Bond,JPY,Buy,pnl,12974.251944441528
2025-08-15,2025-08,Bank A,Equity,EUR,Buy,notional,3399878.701424815
2025-08-15,2025-08,Bank A,Equity,EUR,Buy,notional_mn,3.3998787014248157
2025-08-15,2025-08,Bank A,Equity,EUR,Buy,pnl,-139087.93130683867
2025-08-15,2025-08,Bank B,Commodity,JPY,Sell,notional,1170383.177353477
2025-08-15,2025-08,Bank B,Commodity,JPY,Sell,notional_mn,1.1703831773534772
2025-08-15,2025-08,Bank B,Commodity,JPY,Sell,pnl,-21946.72260346641
2025-08-15,2025-08,Bank B,Equity,GBP,Sell,notional,372096.7527366219
2025-08-15,2025-08,Bank B,Equity,GBP,Sell,notional_mn,0.3720967527366219
2025-08-15,2025-08,Bank B,Equity,GBP,Sell,pnl,1846.799653074472
2025-08-15,2025-08,Bank B,Equity,USD,Sell,notional,1833805.0297817744
2025-08-15,2025-08,Bank B,Equity,USD,Sell,notional_mn,1.8338050297817745
2025-08-15,2025-08,Bank B,Equity,USD,Sell,pnl,-11003.218889920205
2025-08-15,2025-08,Bank C,Equity,EUR,Sell,notional,3897213.3103262
2025-08-15,2025-08,Bank C,Equity,EUR,Sell,notional_mn,3.8972133103262
2025-08-15,2025-08,Bank C,Equity,EUR,Sell,pnl,12685.65583102637
2025-08-15,2025-08,Bank C,FX,EUR,Buy,notional,1743206.7083985342
2025-08-15,2025-08,Bank C,FX,EUR,Buy,notional_mn,1.7432067083985343
2025-08-15,2025-08,Bank C,FX,EUR,Buy,pnl,34971.108932644405
2025-08-18,2025-08,Bank A,Commodity,EUR,Buy,notional,3017963.495481964
2025-08-18,2025-08,Bank A,Commodity,EUR,Buy,notional_mn,3.017963495481964
2025-08-18,2025-08,Bank A,Commodity,EUR,Buy,pnl,88882.41804182866
2025-08-18,2025-08,Bank B,Commodity,EUR,Buy,notional,975162.5993187092
2025-08-18,2025-08,Bank B,Commodity,EUR,Buy,notional_mn,0.9751625993187092
2025-08-18,2025-08,Bank B,Commodity,EUR,Buy,pnl,-27527.23410934405
2025-08-18,2025-08,Bank B,Equity,GBP,Buy,notional,3483375.442067372
2025-08-18,2025-08,Bank B,Equity,GBP,Buy,notional_mn,3.483375442067372
2025-08-18,2025-08,Bank B,Equity,GBP,Buy,pnl,-63894.20732765595
2025-08-18,2025-08,Bank B,Equity,JPY,Buy,notional,1544400.795492022
2025-08-18,2025-08,Bank B,Equity,JPY,Buy,notional_mn,1.544400795492022
2025-08-18,2025-08,Bank B,Equity,JPY,Buy,pnl,33857.95140515876
2025-08-18,2025-08,Bank C,Equity,GBP,Buy,notional,3193626.508828848
2025-08-18,2025-08,Bank C,Equity,GBP,Buy,notional_mn,3.193626508828848
2025-08-18,2025-08,Bank C,Equity,GBP,Buy,pnl,16073.066043494406
2025-08-18,2025-08,Bank C,Equity,GBP,Sell,notional,3441719.1194945937
2025-08-18,2025-08,Bank C,Equity,GBP,Sell,notional_mn,3.4417191194945937
2025-08-18,2025-08,Bank C,Equity,GBP,Sell,pnl,35600.35818217513
2025-08-18,2025-08,Bank D,Bond,GBP,Buy,notional,6586050.930382891
2025-08-18,2025-08,Bank D,Bond,GBP,Buy,notional_mn,6.586050930382891
2025-08-18,2025-08,Bank D,Bond,GBP,Buy,pnl,2515.409081302678
2025-08-18,2025-08,Bank D,Equity,EUR,Sell,notional,625206.0244617304
2025-08-18,2025-08,Bank D,Equity,EUR,Sell,notional_mn,0.6252060244617303
2025-08-18,2025-08,Bank D,Equity,EUR,Sell,pnl,3152.801647680039
2025-08-19,2025-08,Bank A,Bond,JPY,Sell,notional,2859105.91996746
2025-08-19,2025-08,Bank A,Bond,JPY,Sell,notional_mn,2.85910591996746
2025-08-19,2025-08,Bank A,Bond,JPY,Sell,pnl,122243.57312031872
2025-08-19,2025-08,Bank A,Equity,GBP,Sell,notional,3474266.058715866
2025-08-19,2025-08,Bank A,Equity,GBP,Sell,notional_mn,3.474266058715866
2025-08-19,2025-08,Bank A,Equity,GBP,Sell,pnl,21189.383239381783
2025-08-19,2025-08,Bank A,Equity,USD,Buy,notional,1294253.870580651
2025-08-19,2025-08,Bank A,Equity,USD,Buy,notional_mn,1.294253870580651
2025-08-19,2025-08,Bank A,Equity,USD,Buy,pnl,25032.29330409292
2025-08-19,2025-08,Bank A,FX,GBP,Sell,notional,3380692.726125976
2025-08-19,2025-08,Bank A,FX,GBP,Sell,notional_mn,3.380692726125976
2025-08-19,2025-08,Bank A,FX,GBP,Sell,pnl,85536.75108131312
2025-08-19,2025-08,Bank C,Equity,JPY,Sell,notional,3380300.844806624
2025-08-19,2025-08,Bank C,Equity,JPY,Sell,notional_mn,3.3803008448066243
2025-08-19,2025-08,Bank C,Equity,JPY,Sell,pnl,14092.153805849915
2025-08-19,2025-08,Bank D,Bond,JPY,Sell,notional,839322.5780531199
2025-08-19,2025-08,Bank D,Bond,JPY,Sell,notional_mn,0.8393225780531199
2025-08-19,2025-08,Bank D,Bond,JPY,Sell,pnl,23326.154578729995
2025-08-19,2025-08,Bank D,Commodity,JPY,Buy,notional,3853056.799588102
2025-08-19,2025-08,Bank D,Commodity,JPY,Buy,notional_mn,3.853056799588102
2025-08-19,2025-08,Bank D,Commodity,JPY,Buy,pnl,-26956.48465886888
2025-08-19,2025-08,Bank D,Equity,EUR,Sell,notional,3612714.8635237017
2025-08-19,2025-08,Bank D,Equity,EUR,Sell,notional_mn,3.612714863523702
2025-08-19,2025-08,Bank D,Equity,EUR,Sell,pnl,-53490.35313148699
2025-08-20,2025-08,Bank A,Commodity,JPY,Buy,notional,957064.012994404
2025-08-20,2025-08,Bank A,Commodity,JPY,Buy,notional_mn,0.957064012994404
2025-08-20,2025-08,Bank A,Commodity,JPY,Buy,pnl,-8748.887692217213
2025-08-20,2025-08,Bank A,Commodity,JPY,Sell,notional,3388975.917527428
2025-08-20,2025-08,Bank A,Commodity,JPY,Sell,notional_mn,3.388975917527428
2025-08-20,2025-08,Bank A,Commodity,JPY,Sell,pnl,26280.394406075106
2025-08-20,2025-08,Bank B,Bond,USD,Sell,notional,3196842.455379939
2025-08-20,2025-08,Bank B,Bond,USD,Sell,notional_mn,3.1968424553799397
2025-08-20,2025-08,Bank B,Bond,USD,Sell,pnl,74028.07847259793
2025-08-20,2025-08,Bank B,Equity,USD,Sell,notional,3905608.281428108
2025-08-20,2025-08,Bank B,Equity,USD,Sell,notional_mn,3.905608281428108
2025-08-20,2025-08,Bank B,Equity,USD,Sell,pnl,-27431.814996162568
2025-08-20,2025-08,Bank C,Equity,GBP,Sell,notional,1306440.0624278856
2025-08-20,2025-08,Bank C,Equity,GBP,Sell,notional_mn,1.3064400624278856
2025-08-20,2025-08,Bank C,Equity,GBP,Sell,pnl,11772.517085149717
2025-08-20,2025-08,Bank C,Equity,USD,Buy,notional,1624023.6777507511
2025-08-20,2025-08,Bank C,Equity,USD,Buy,notional_mn,1.624023677750751
2025-08-20,2025-08,Bank C,Equity,USD,Buy,pnl,-20603.93861004779
2025-08-20,2025-08,Bank C,FX,GBP,Buy,notional,2087479.490002125
2025-08-20,2025-08,Bank C,FX,GBP,Buy,notional_mn,2.087479490002125
2025-08-20,2025-08,Bank C,FX,GBP,Buy,pnl,-21392.23751481376
2025-08-20,2025-08,Bank D,Bond,GBP,Sell,notional,1335380.9744059008
2025-08-20,2025-08,Bank D,Bond,GBP,Sell,notional_mn,1.3353809744059009
2025-08-20,2025-08,Bank D,Bond,GBP,Sell,pnl,-4393.437170443202
2025-08-20,2025-08,Bank D,Bond,USD,Buy,notional,1982402.9153212607
2025-08-20,2025-08,Bank D,Bond,USD,Buy,notional_mn,1.9824029153212608
2025-08-20,2025-08,Bank D,Bond,USD,Buy,pnl,-40981.18050654249
2025-08-21,2025-08,Bank B,Bond,GBP,Sell,notional,453678.7384467329
2025-08-21,2025-08,Bank B,Bond,GBP,Sell,notional_mn,0.4536787384467329
2025-08-21,2025-08,Bank B,Bond,GBP,Sell,pnl,3821.374401892952
2025-08-21,2025-08,Bank B,Equity,GBP,Sell,notional,1303631.7412930315
2025-08-21,2025-08,Bank B,Equity,GBP,Sell,notional_mn,1.3036317412930314
2025-08-21,2025-08,Bank B,Equity,GBP,Sell,pnl,-1479.9786914233491
2025-08-21,2025-08,Bank B,Equity,JPY,Sell,notional,805809.7811061778
2025-08-21,2025-08,Bank B,Equity,JPY,Sell,notional_mn,0.8058097811061778
2025-08-21,2025-08,Bank B,Equity,JPY,Sell,pnl,5505.234069408934
2025-08-21,2025-08,Bank B,FX,GBP,Sell,notional,1271571.4166547311
2025-08-21,2025-08,Bank B,FX,GBP,Sell,notional_mn,1.2715714166547312
2025-08-21,2025-08,Bank B,FX,GBP,Sell,pnl,-17385.208979472616
2025-08-21,2025-08,Bank C,FX,GBP,Buy,notional,848690.6779903898
2025-08-21,2025-08,Bank C,FX,GBP,Buy,notional_mn,0.8486906779903898
2025-08-21,2025-08,Bank C,FX,GBP,Buy,pnl,-12170.50940613318
2025-08-21,2025-08,Bank D,Equity,GBP,Sell,notional,3692898.376712019
2025-08-21,2025-08,Bank D,Equity,GBP,Sell,notional_mn,3.692898376712019
2025-08-21,2025-08,Bank D,Equity,GBP,Sell,pnl,20652.930424668808
2025-08-22,2025-08,Bank A,Bond,GBP,Buy,notional,2465877.753753209
2025-08-22,2025-08,Bank A,Bond,GBP,Buy,notional_mn,2.465877753753209
2025-08-22,2025-08,Bank A,Bond,GBP,Buy,pnl,18659.90164766672
2025-08-22,2025-08,Bank A,Bond,JPY,Sell,notional,533381.9547102578
2025-08-22,2025-08,Bank A,Bond,JPY,Sell,notional_mn,0.5333819547102578
2025-08-22,2025-08,Bank A,Bond,JPY,Sell,pnl,4384.661454426143
2025-08-22,2025-08,Bank A,Equity,EUR,Sell,notional,893853.6252107909
2025-08-22,2025-08,Bank A,Equity,EUR,Sell,notional_mn,0.8938536252107907
2025-08-22,2025-08,Bank A,Equity,EUR,Sell,pnl,-13778.695208712443
2025-08-22,2025-08,Bank A,FX,USD,Buy,notional,1626744.0253962232
2025-08-22,2025-08,Bank A,FX,USD,Buy,notional_mn,1.626744025396223
2025-08-22,2025-08,Bank A,FX,USD,Buy,pnl,-35700.58699070299
2025-08-22,2025-08,Bank B,Commodity,GBP,Buy,notional,490516.6881657361
2025-08-22,2025-08,Bank B,Commodity,GBP,Buy,notional_mn,0.490516688165736
2025-08-22,2025-08,Bank B,Commodity,GBP,Buy,pnl,-5084.359146658499
2025-08-22,2025-08,Bank B,Equity,JPY,Sell,notional,2532416.86657311
2025-08-22,2025-08,Bank B,Equity,JPY,Sell,notional_mn,2.53241686657311
2025-08-22,2025-08,Bank B,Equity,JPY,Sell,pnl,-29776.252791885745
2025-08-22,2025-08,Bank B,FX,GBP,Sell,notional,243426.69264018044
2025-08-22,2025-08,Bank B,FX,GBP,Sell,notional_mn,0.2434266926401804
2025-08-22,2025-08,Bank B,FX,GBP,Sell,pnl,6134.277966043063
2025-08-22,2025-08,Bank B,FX,USD,Sell,notional,3825510.0896239714
2025-08-22,2025-08,Bank B,FX,USD,Sell,notional_mn,3.8255100896239713
2025-08-22,2025-08,Bank B,FX,USD,Sell,pnl,-49751.037116250205
2025-08-22,2025-08,Bank D,Bond,JPY,Sell,notional,1563931.8826722533
2025-08-22,2025-08,Bank D,Bond,JPY,Sell,notional_mn,1.5639318826722532
2025-08-22,2025-08,Bank D,Bond,JPY,Sell,pnl,7476.284576039967
2025-08-22,2025-08,Bank D,Equity,EUR,Sell,notional,420272.8805339519
2025-08-22,2025-08,Bank D,Equity,EUR,Sell,notional_mn,0.4202728805339519
2025-08-22,2025-08,Bank D,Equity,EUR,Sell,pnl,8473.590069853117
2025-08-25,2025-08,Bank B,Equity,GBP,Buy,notional,3759040.784547579
2025-08-25,2025-08,Bank B,Equity,GBP,Buy,notional_mn,3.759040784547579
2025-08-25,2025-08,Bank B,Equity,GBP,Buy,pnl,-97439.93091759284
2025-08-25,2025-08,Bank B,Equity,USD,Buy,notional,2283547.1262002373
2025-08-25,2025-08,Bank B,Equity,USD,Buy,notional_mn,2.2835471262002374
2025-08-25,2025-08,Bank B,Equity,USD,Buy,pnl,-6838.885814096457
2025-08-25,2025-08,Bank B,Equity,USD,Sell,notional,884493.1901368749
2025-08-25,2025-08,Bank B,Equity,USD,Sell,notional_mn,0.8844931901368749
2025-08-25,2025-08,Bank B,Equity,USD,Sell,pnl,14725.734784091735
2025-08-25,2025-08,Bank C,Equity,GBP,Buy,notional,1564057.435525218
2025-08-25,2025-08,Bank C,Equity,GBP,Buy,notional_mn,1.564057435525218
2025-08-25,2025-08,Bank C,Equity,GBP,Buy,pnl,-3816.120827813547
2025-08-25,2025-08,Bank D,Equity,EUR,Buy,notional,3789099.699556456
2025-08-25,2025-08,Bank D,Equity,EUR,Buy,notional_mn,3.789099699556456
2025-08-25,2025-08,Bank D,Equity,EUR,Buy,pnl,-47411.29359795843
2025-08-25,2025-08,Bank D,FX,GBP,Buy,notional,3946306.3181670094
2025-08-25,2025-08,Bank D,FX,GBP,Buy,notional_mn,3.9463063181670095
2025-08-25,2025-08,Bank D,FX,GBP,Buy,pnl,-86187.30981573326
2025-08-26,2025-08,Bank A,Commodity,JPY,Sell,notional,2239484.6447882494
2025-08-26,2025-08,Bank A,Commodity,JPY,Sell,notional_mn,2.239484644788249
2025-08-26,2025-08,Bank A,Commodity,JPY,Sell,pnl,-26264.259302411567
2025-08-26,2025-08,Bank A,Equity,USD,Buy,notional,1394192.6736636842
2025-08-26,2025-08,Bank A,Equity,USD,Buy,notional_mn,1.3941926736636845
2025-08-26,2025-08,Bank A,Equity,USD,Buy,pnl,-41334.73973347961
2025-08-26,2025-08,Bank B,Bond,USD,Sell,notional,1661526.8996432142
2025-08-26,2025-08,Bank B,Bond,USD,Sell,notional_mn,1.6615268996432142
2025-08-26,2025-08,Bank B,Bond,USD,Sell,pnl,12546.202331560684
2025-08-26,2025-08,Bank C,FX,EUR,Sell,notional,1449146.594658525
2025-08-26,2025-08,Bank C,FX,EUR,Sell,notional_mn,1.449146594658525
2025-08-26,2025-08,Bank C,FX,EUR,Sell,pnl,24979.99648860519
2025-08-26,2025-08,Bank C,FX,USD,Buy,notional,4542076.573496731
2025-08-26,2025-08,Bank C,FX,USD,Buy,notional_mn,4.542076573496731
2025-08-26,2025-08,Bank C,FX,USD,Buy,pnl,106158.76126993219
2025-08-26,2025-08,Bank D,Bond,EUR,Buy,notional,590480.8237865325
2025-08-26,2025-08,Bank D,Bond,EUR,Buy,notional_mn,0.5904808237865325
2025-08-26,2025-08,Bank D,Bond,EUR,Buy,pnl,15814.078816702702
2025-08-26,2025-08,Bank D,Bond,USD,Buy,notional,339213.366615617
2025-08-26,2025-08,Bank D,Bond,USD,Buy,notional_mn,0.339213366615617
2025-08-26,2025-08,Bank D,Bond,USD,Buy,pnl,-1982.660455579348
2025-08-26,2025-08,Bank D,Equity,GBP,Sell,notional,3227932.02229146
2025-08-26,2025-08,Bank D,Equity,GBP,Sell,notional_mn,3.2279320222914603
2025-08-26,2025-08,Bank D,Equity,GBP,Sell,pnl,-93720.7643871576
2025-08-27,2025-08,Bank A,Equity,JPY,Buy,notional,3620105.440141436
2025-08-27,2025-08,Bank A,Equity,JPY,Buy,notional_mn,3.620105440141436
2025-08-27,2025-08,Bank A,Equity,JPY,Buy,pnl,39154.98742635515
2025-08-27,2025-08,Bank B,Bond,JPY,Buy,notional,1032138.0815951994
2025-08-27,2025-08,Bank B,Bond,JPY,Buy,notional_mn,1.0321380815951997
2025-08-27,2025-08,Bank B,Bond,JPY,Buy,pnl,-2471.8701833692858
2025-08-27,2025-08,Bank B,Commodity,GBP,Buy,notional,2906992.422723004
2025-08-27,2025-08,Bank B,Commodity,GBP,Buy,notional_mn,2.906992422723004
2025-08-27,2025-08,Bank B,Commodity,GBP,Buy,pnl,89105.6477774153
2025-08-27,2025-08,Bank D,Equity,EUR,Sell,notional,1473387.3363263777
2025-08-27,2025-08,Bank D,Equity,EUR,Sell,notional_mn,1.4733873363263776
2025-08-27,2025-08,Bank D,Equity,EUR,Sell,pnl,9089.31820826393
2025-08-27,2025-08,Bank D,Equity,GBP,Sell,notional,2766112.6550341123
2025-08-27,2025-08,Bank D,Equity,GBP,Sell,notional_mn,2.7661126550341124
2025-08-27,2025-08,Bank D,Equity,GBP,Sell,pnl,-63363.77090613304
2025-08-27,2025-08,Bank D,Equity,USD,Buy,notional,2261646.9424434504
2025-08-27,2025-08,Bank D,Equity,USD,Buy,notional_mn,2.2616469424434507
2025-08-27,2025-08,Bank D,Equity,USD,Buy,pnl,-52310.40185355589
2025-08-28,2025-08,Bank A,Bond,GBP,Buy,notional,2017611.37393184
2025-08-28,2025-08,Bank A,Bond,GBP,Buy,notional_mn,2.01761137393184
2025-08-28,2025-08,Bank A,Bond,GBP,Buy,pnl,47643.98707713587
2025-08-28,2025-08,Bank B,Bond,JPY,Sell,notional,1157670.765480235
2025-08-28,2025-08,Bank B,Bond,JPY,Sell,notional_mn,1.157670765480235
2025-08-28,2025-08,Bank B,Bond,JPY,Sell,pnl,-10585.38507742125
2025-08-28,2025-08,Bank B,FX,JPY,Sell,notional,3073511.039852274
2025-08-28,2025-08,Bank B,FX,JPY,Sell,notional_mn,3.0735110398522743
2025-08-28,2025-08,Bank B,FX,JPY,Sell,pnl,-144117.8300949164
2025-08-28,2025-08,Bank C,Equity,GBP,Buy,notional,325683.81203422905
2025-08-28,2025-08,Bank C,Equity,GBP,Buy,notional_mn,0.325683812034229
2025-08-28,2025-08,Bank C,Equity,GBP,Buy,pnl,1612.4328113923598
2025-08-28,2025-08,Bank C,FX,GBP,Buy,notional,2067542.392711048
2025-08-28,2025-08,Bank C,FX,GBP,Buy,notional_mn,2.067542392711048
2025-08-28,2025-08,Bank C,FX,GBP,Buy,pnl,-32783.2425390454
2025-08-28,2025-08,Bank D,Equity,EUR,Buy,notional,5434043.921143043
2025-08-28,2025-08,Bank D,Equity,EUR,Buy,notional_mn,5.434043921143043
2025-08-28,2025-08,Bank D,Equity,EUR,Buy,pnl,16199.1768841796
2025-08-28,2025-08,Bank D,Equity,GBP,Sell,notional,1154101.8286821167
2025-08-28,2025-08,Bank D,Equity,GBP,Sell,notional_mn,1.1541018286821167
2025-08-28,2025-08,Bank D,Equity,GBP,Sell,pnl,-4042.176668956408
2025-08-28,2025-08,Bank D,Equity,JPY,Buy,notional,1017181.3134647676
2025-08-28,2025-08,Bank D,Equity,JPY,Buy,notional_mn,1.0171813134647676
2025-08-28,2025-08,Bank D,Equity,JPY,Buy,pnl,-3524.807495933993
2025-08-29,2025-08,Bank A,Commodity,EUR,Buy,notional,820723.1653936837
2025-08-29,2025-08,Bank A,Commodity,EUR,Buy,notional_mn,0.8207231653936837
2025-08-29,2025-08,Bank A,Commodity,EUR,Buy,pnl,-15363.00940879014
2025-08-29,2025-08,Bank A,Commodity,USD,Buy,notional,2624964.3194204685
2025-08-29,2025-08,Bank A,Commodity,USD,Buy,notional_mn,2.6249643194204686
2025-08-29,2025-08,Bank A,Commodity,USD,Buy,pnl,60837.18517945596
2025-08-29,2025-08,Bank A,Equity,GBP,Sell,notional,2487100.90129612
2025-08-29,2025-08,Bank A,Equity,GBP,Sell,notional_mn,2.4871009012961203
2025-08-29,2025-08,Bank A,Equity,GBP,Sell,pnl,-20952.609792002266
2025-08-29,2025-08,Bank A,FX,GBP,Sell,notional,1372908.6418346176
2025-08-29,2025-08,Bank A,FX,GBP,Sell,notional_mn,1.3729086418346177
2025-08-29,2025-08,Bank A,FX,GBP,Sell,pnl,-52911.50774657043
2025-08-29,2025-08,Bank B,Bond,EUR,Buy,notional,3815084.334687757
2025-08-29,2025-08,Bank B,Bond,EUR,Buy,notional_mn,3.8150843346877568
2025-08-29,2025-08,Bank B,Bond,EUR,Buy,pnl,23786.51002525836
2025-08-29,2025-08,Bank B,Bond,EUR,Sell,notional,3563677.933426517
2025-08-29,2025-08,Bank B,Bond,EUR,Sell,notional_mn,3.563677933426517
2025-08-29,2025-08,Bank B,Bond,EUR,Sell,pnl,32180.880713535105
2025-08-29,2025-08,Bank B,Bond,GBP,Sell,notional,1044129.6131247564
2025-08-29,2025-08,Bank B,Bond,GBP,Sell,notional_mn,1.0441296131247564
2025-08-29,2025-08,Bank B,Bond,GBP,Sell,pnl,-29114.3516297338
2025-08-29,2025-08,Bank C,Bond,USD,Buy,notional,4435053.988261225
2025-08-29,2025-08,Bank C,Bond,USD,Buy,notional_mn,4.435053988261224
2025-08-29,2025-08,Bank C,Bond,USD,Buy,pnl,-47888.38041209193
2025-08-29,2025-08,Bank C,Equity,EUR,Buy,notional,898006.6643679822
2025-08-29,2025-08,Bank C,Equity,EUR,Buy,notional_mn,0.8980066643679822
2025-08-29,2025-08,Bank C,Equity,EUR,Buy,pnl,-21370.22293359709
2025-08-29,2025-08,Bank D,Bond,EUR,Sell,notional,738380.2004983117
2025-08-29,2025-08,Bank D,Bond,EUR,Sell,notional_mn,0.7383802004983117
2025-08-29,2025-08,Bank D,Bond,EUR,Sell,pnl,15249.442830432425
2025-08-29,2025-08,Bank D,Commodity,GBP,Buy,notional,3600781.5035630213
2025-08-29,2025-08,Bank D,Commodity,GBP,Buy,notional_mn,3.600781503563021
2025-08-29,2025-08,Bank D,Commodity,GBP,Buy,pnl,-7131.28057267621
2025-08-29,2025-08,Bank D,Equity,GBP,Sell,notional,3121223.7807672955
2025-08-29,2025-08,Bank D,Equity,GBP,Sell,notional_mn,3.121223780767296
2025-08-29,2025-08,Bank D,Equity,GBP,Sell,pnl,-13012.88615465075
2025-09-01,2025-09,Bank A,Bond,JPY,Sell,notional,2024660.3974506017
2025-09-01,2025-09,Bank A,Bond,JPY,Sell,notional_mn,2.0246603974506017
2025-09-01,2025-09,Bank A,Bond,JPY,Sell,pnl,51.17649370585311
2025-09-01,2025-09,Bank A,Bond,USD,Sell,notional,1902494.943075116
2025-09-01,2025-09,Bank A,Bond,USD,Sell,notional_mn,1.9024949430751157
2025-09-01,2025-09,Bank A,Bond,USD,Sell,pnl,77031.33290639197
2025-09-01,2025-09,Bank A,Equity,USD,Buy,notional,573725.9685800809
2025-09-01,2025-09,Bank A,Equity,USD,Buy,notional_mn,0.5737259685800808
2025-09-01,2025-09,Bank A,Equity,USD,Buy,pnl,16730.09278490635
2025-09-01,2025-09,Bank B,Commodity,EUR,Buy,notional,1373365.6314335489
2025-09-01,2025-09,Bank B,Commodity,EUR,Buy,notional_mn,1.373365631433549
2025-09-01,2025-09,Bank B,Commodity,EUR,Buy,pnl,-514.7452249096322
2025-09-01,2025-09,Bank B,FX,USD,Buy,notional,3530535.1112577
2025-09-01,2025-09,Bank B,FX,USD,Buy,notional_mn,3.5305351112577
2025-09-01,2025-09,Bank B,FX,USD,Buy,pnl,41045.37973107238
2025-09-01,2025-09,Bank C,Bond,USD,Sell,notional,630657.1194100077
2025-09-01,2025-09,Bank C,Bond,USD,Sell,notional_mn,0.6306571194100077
2025-09-01,2025-09,Bank C,Bond,USD,Sell,pnl,16248.501271943724
2025-09-01,2025-09,Bank C,Equity,GBP,Buy,notional,2095591.878065921
2025-09-01,2025-09,Bank C,Equity,GBP,Buy,notional_mn,2.095591878065921
2025-09-01,2025-09,Bank C,Equity,GBP,Buy,pnl,1073.8712379494125
2025-09-01,2025-09,Bank D,Bond,GBP,Buy,notional,2060620.0204667745
2025-09-01,2025-09,Bank D,Bond,GBP,Buy,notional_mn,2.0606200204667746
2025-09-01,2025-09,Bank D,Bond,GBP,Buy,pnl,103288.19134262906
2025-09-02,2025-09,Bank A,Bond,GBP,Sell,notional,3022485.424390792
2025-09-02,2025-09,Bank A,Bond,GBP,Sell,notional_mn,3.022485424390792
2025-09-02,2025-09,Bank A,Bond,GBP,Sell,pnl,10548.578513540173
2025-09-02,2025-09,Bank A,Equity,EUR,Buy,notional,5113033.504416299
2025-09-02,2025-09,Bank A,Equity,EUR,Buy,notional_mn,5.1130335044163
2025-09-02,2025-09,Bank A,Equity,EUR,Buy,pnl,56342.113840722384
2025-09-02,2025-09,Bank B,Bond,GBP,Buy,notional,2417569.698024624
2025-09-02,2025-09,Bank B,Bond,GBP,Buy,notional_mn,2.417569698024624
2025-09-02,2025-09,Bank B,Bond,GBP,Buy,pnl,35936.529305916214
2025-09-02,2025-09,Bank B,Equity,GBP,Buy,notional,1442072.402832613
2025-09-02,2025-09,Bank B,Equity,GBP,Buy,notional_mn,1.442072402832613
2025-09-02,2025-09,Bank B,Equity,GBP,Buy,pnl,39073.848023152575
2025-09-02,2025-09,Bank B,Equity,JPY,Sell,notional,3120872.939465659
2025-09-02,2025-09,Bank B,Equity,JPY,Sell,notional_mn,3.12087293946566
2025-09-02,2025-09,Bank B,Equity,JPY,Sell,pnl,-1294.080733677943
